Dockingscore,SMILES
-6.23,O=[N+]([O-])c1ccc(NC(=O)NCc2ccc(C(=O)[O-])cc2)cc1
-6.23,O=C(Nc1snc(C2(C)CC2)n1)c1nc(-c2nccnc2)sc1
-6.23,O=C(CC[NH+](C(Cc1c(C)cccn1)C)C)N1CCC(C(=O)[O-])CC1
-6.23,O=C([O-])C1[NH+](Cc2nc(CCc3ccccc3)sc2)CCC1
-6.23,O=[N+]([O-])c1ccc(C(OC2OCCCC2)c2c(C(=O)[O-])con2)cc1
-6.23,Clc1ccc(-n2c(CNC(=O)NCc3sccc3)nnn2)cc1
-6.23,Clc1cc(CN(C(=O)C2(C(=O)[O-])CC2)C)c(OC)cc1
-6.23,O=C(Nc1c(C(=O)[O-])cccc1)COc1ccc(OC)cc1
-6.23,O=C([O-])c1c(-c2ccc(OC)cc2)nc(NCCCOC)nc1
-6.23,O=C(N1CC(C)CCC1)c1oc2c(n1)CN(Cc1scnc1)CC2
-6.23,O=C([O-])c1c(O)ccc(C[NH+]2CCC(C([NH+](C)C)C)CC2)c1
-6.23,O=C(Nc1c(C#N)c(C)c(C)s1)COC(=O)c1c(N)cccc1
-6.23,Fc1cc(C=CC(=O)N2C(C(=O)[O-])CCCC2)ccc1
-6.23,O=C(NCCCc1cn(C)nc1)c1ccc(C#CC(O)(C)C)cc1
-6.23,S=C1N(CC(=O)[O-])C(=O)C(=Cc2c(OCC=C)cccc2)S1
-6.23,O=C(N1CC(CO)CC(C[NH+](C)C)C1)c1nnn(-c2ccccc2)c1
-6.23,Fc1cc(C=C2C(=O)N(CCC(=O)[O-])C(=O)S2)ccc1
-6.23,S(=O)(=O)(NCC(O)c1oc(-c2cscc2)cc1)c1ccccc1
-6.23,S(=O)(=O)(N(C)C)N1CCC(C(=O)[O-])(c2ccccc2)CC1
-6.23,O=C(Nc1n2c(nn1)C=CC=C2)c1ccc(C[NH+]2CC(O)CC2)cc1
-6.23,O=C([O-])C[NH+](C(C)c1onc(Cc2ccccc2)n1)CCC
-6.23,Fc1cc2c(OC(C(=O)NCc3scc(C(=O)[O-])n3)C2)cc1
-6.23,O=C(OCC)C1=NN(c2ccc(OCC)cc2)C(C(=O)[O-])C1
-6.23,C(C)(N1CC(c2[nH]c(C)nn2)OCC1)c1onc(C2CC2)n1
-6.23,Fc1ccc(CC2(C(=O)[O-])CN(c3nc(N)ncc3)CCC2)cc1
-6.23,S(=O)(=O)(NCc1nc(C)sc1)c1n(C)c(C(=O)[O-])cc1
-6.23,O=C(NCc1oc(C(=O)[O-])cc1)CC1=CCCCC1
-6.23,S(=O)(=O)(NC1(C(=O)[O-])CCC1)c1cn(C)c(C(=O)N)c1
-6.23,O=C([O-])c1n(C)nc(-c2cc(OCC)c(OCC)cc2)c1
-6.23,Clc1sc2c(c1)CN(C(=O)Cc1cc(C(=O)[O-])ccc1)CC2
-6.23,Fc1cc(C(=O)NC2CC(C(=O)[O-])CC2)c(C)cc1
-6.23,S(=O)(=O)(NCC[NH+]1Cc2c(cccc2)CC1)c1ccc(OC)cc1
-6.23,S(=O)(=O)(NC(C)c1ncccc1)c1cc(C(=O)[O-])ccc1
-6.23,O=C(OCC)N1CCN(C(=O)C2C(C)(C)C2C(=O)[O-])CC1
-6.23,Clc1ccc(CCNC(=O)C[NH+]2C(C(=O)[O-])CCC2)cc1
-6.23,O=C([O-])CC([NH3+])c1ccc(OCCCCCC)cc1
-6.23,S(C(C(=O)[O-])c1ccccc1)C1=NC(=O)C=C(C)N1
-6.23,S(=O)(=O)(NCCCC(=O)[O-])c1c(C)cc(C)cc1C
-6.23,Clc1c(OCC#C)ccc(C=C2C(=O)N=C(NC(=O)C)S2)c1
-6.23,S(CCCC1=Nc2sc(C)c(C)c2C(=O)N1)c1n(C)nnn1
-6.23,Clc1ccc(-c2n(N)c(SCc3c(C#N)cccc3)nn2)cc1
-6.23,S(CCCC)c1nc([O-])c(-c2c(NC(=O)CC)cccc2)nn1
-6.23,Clc1ccc(S(=O)(=O)C2C(C(=O)[O-])C2c2ccccc2)cc1
-6.23,O=C([O-])CC(NC(=O)c1oc2c(c1)cccc2)c1ccccc1
-6.23,O=C([O-])c1nc(CNC(=O)C2C(c3ccccc3)C2)sc1
-6.23,S=C1N(C(C(=O)[O-])CC)C(=O)C(=Cc2[nH+]c3c([nH]2)cccc3)S1
-6.23,O=C([O-])c1c(-c2ccccc2)onc1N1CC[NH+](CCCC)CC1
-6.23,S(=O)(=O)(NC(CC)c1c(C)onc1C)c1c(C(=O)[O-])cccc1
-6.23,S(=O)(=O)(NCc1sccc1)c1c(C(=O)[O-])scc1
-6.23,O(CC)c1c(OCc2ccc(C)cc2)ccc(CNc2[nH]nnn2)c1
-6.23,S(=O)([O-])(=C)N1CC(NC(=O)Nc2ccc(OC)cc2)CCC1
-6.23,S(=O)(=O)(N1CC(c2nnn[n-]2)CCC1)c1cc(OC)ccc1
-6.23,Clc1cn(CCC(=O)NC2c3c(C(C(=O)[O-])C2)cccc3)nc1
-6.23,O=C([O-])C1CC[NH+](CC2OC(Cc3ccncc3)CC2)CC1
-6.23,S(=O)([O-])(=Nc1c[nH+]c(CC)nc1)Cc1c(C(F)(F)F)cccc1
-6.23,S(=O)(=O)(N(C)c1ccc(C)cc1)c1scc(C(=O)[O-])c1
-6.23,O=C([O-])c1c(NC2C([O-])=C(C(=O)OCC)CCC2)cccc1
-6.23,O=C(NC)C(C#N)C(=O)c1nc(-c2ccc(OCCC)cc2)sc1
-6.23,P(=O)([O-])([O-])C([NH2+]CC(C)c1ccccc1)c1ccc(F)cc1
-6.23,S(=O)([O-])(=Nc1cc2c(OCC2)cc1)c1cc(C(=O)[O-])ccc1
-6.23,S(=O)(=O)(NC)c1oc(C(=O)N(C)C2CCCCC2)cc1
-6.23,O=C([O-])C=CC(=O)c1ccc(OCCCCCC)cc1
-6.23,O=C([O-])C1C(C(=O)NCC2CCCCC2)C2C=CC1CC2
-6.23,Clc1cc2S(=O)([O-])=NC(SC(C(=O)OC)C)=Nc2cc1
-6.23,Fc1cc(CCC(=O)NCc2oc(C(=O)[O-])cc2)ccc1
-6.23,O=C(NCCCC)C=1C(=O)N=C(c2nc(C)sc2)NC=1
-6.23,S(CCCCC(=O)[O-])c1ncnc2[nH]c(C)nc12
-6.23,Fc1ccc(C(=O)C=2C(CC(=O)[O-])C(=O)N3C=2NCCC3)cc1
-6.23,S(Cc1onc(-c2ccc(C)cc2)n1)c1n2c(nn1)C=CC=C2
-6.23,O=C(Nc1n(C2CC2)cnn1)c1cc(C2COCC2)ccc1
-6.23,O=C([O-])c1c(C)c(C(=O)NC(C)c2c(C)sc(C)n2)c(C)[nH]1
-6.23,O=C([O-])CC(NC(=O)C1C(OCC)C1)c1c(C)cccc1
-6.23,O=C(N1CCC(c2n(CC)cnn2)CC1)c1cc2nnn(C)c2cc1
-6.23,O=[N+]([O-])c1c(C)ccc(NC(=O)C=2C(=O)Oc3c(cccc3)C=2)c1
-6.23,S(=O)(=O)(C)c1cc([N+](=O)[O-])c(NCc2[nH]c(N(C)C)nn2)cc1
-6.23,O=C([O-])C(N(C(=O)Cc1cn(C)nc1)Cc1ccccc1)C
-6.23,Fc1c(OC2(C(=O)[O-])CCN(C(=O)c3ncncc3)CC2)cccc1
-6.23,O=C([O-])c1c(-c2sc(CN3C(=O)NC=CC3=O)nc2)cccc1
-6.23,O=C([O-])CNc1ncc(CN2CCN(c3ncccc3)CC2)cn1
-6.23,S(=O)(=O)(NC1CC2C(CC1)CCCC2)c1c(C(=O)[O-])scc1
-6.23,O=C(NCCCc1nnn[n-]1)CC1[NH+](C)CCCC1
-6.23,Fc1cc(OC2(C(=O)[O-])CC[NH+](Cc3c(N)nccc3)CC2)ccc1
-6.23,Clc1cc2n(CCC(=O)N3CCC(C(=O)[O-])CC3)ccc2cc1
-6.23,S(=O)(=O)(C(C)C)CCn1c(-c2c(C(=O)[O-])cccc2)[nH+]cc1
-6.23,Clc1c(CN=Nc2n(N)c(CC)nn2)cc([N+](=O)[O-])cc1
-6.23,O=C(NC(C(C)C)c1n2c(nn1)C=CC=C2)c1[nH]c2c(c1)cccc2
-6.23,O=C([O-])CC(C)[NH+]1CCN(C(=O)c2cc3c(cc2)CCC3)CC1
-6.23,O=C(Nc1cc(C#Cc2sccc2)ccc1)CN1C(=O)NCC1=O
-6.23,O=[N+]([O-])c1c([O-])c(OCC)cc(C=NNc2c(C(=O)[O-])cccc2)c1
-6.23,S(CC(=O)Nc1c(C#N)c(C)c(C)s1)C=1C([O-])=NC(=O)NN=1
-6.23,Clc1c(F)ccc(NC(=O)C2C(C(=O)[O-])C3OC2CC3)c1
-6.23,Clc1cc2nc(CN(C)c3nc(C(=O)[O-])cnc3)[nH]c2cc1
-6.23,Clc1c(O)ccc(CC(=O)N2CC(C(=O)[O-])[NH+](C)CC2)c1
-6.23,O=C([O-])C([NH+]1CCN(Cc2ncccc2)CCC1)c1ccccc1
-6.23,Clc1ccc(CS(=O)(=O)c2nnc(NC(=O)C)[n-]2)cc1
-6.23,O=C([O-])C1[NH+](CC=Cc2ccc(OC)cc2)CCc2[nH]cnc12
-6.23,Fc1ccc(C(O)CN(C(=O)c2cnc(C(=O)[O-])cc2)C2CC2)cc1
-6.23,[O-]c1c(Cc2ccccc2)nnc(N=NC=CCc2ccccc2)n1
-6.23,O=C(OCC1C(O)CC(N2C(=O)NC(=O)C(C)=C2)O1)c1ccccc1
-6.23,O=C([O-])C(C(NC(=O)CCc1oc(C)cc1)c1ccccc1)C
-6.23,O=C([O-])Cn1c(CC2C(=O)NC(=O)N2)nc(C2CCOCC2)n1
-6.23,Brc1cc(C(=O)Nc2ccc(CC(=O)[O-])cc2)cnc1
-6.23,O=C([O-])c1cc(-c2nc(NCCc3ncsc3)ncc2)ncc1
-6.23,Fc1c(-c2sc(C(=O)N3CC(C(=O)[O-])CC3)cn2)cccc1
-6.23,O=C([O-])C1C(c2c(OC)cccc2)C[NH+](Cc2c(C)onc2C)C1
-6.23,O=C([O-])c1cc(N2C(=O)C3C(C2=O)CC=C(C)C3)ccc1
-6.23,S(C(C(=O)OCCCC)C)C=1C([O-])=NC(=O)NN=1
-6.23,O=C([O-])C([NH+](CC1OCCc2sccc12)C)c1cc(OC)ccc1
-6.23,O=C([O-])C1(Cc2c(C)cccc2)C[NH+](Cc2ccncc2)CCC1
-6.23,O=C(NCc1n(-c2ccc(OC)cc2)nnn1)Nc1cc(C)ccc1
-6.23,O=C(Nc1nn2C(=O)CC(CCC)=Nc2n1)c1ccc(C)cc1
-6.23,S(CC)c1ncc(C(=O)NC(C)c2n3c(nn2)CCC3)cc1
-6.23,O=C(N(CC1=NC(=O)c2sccc2N1)C)Cn1c(C)c(C)c(C)n1
-6.23,Fc1cc(OC2(C(=O)[O-])CCN(C(=O)C3CC=CCC3)CC2)ccc1
-6.23,O=C(NC(CC)c1nc2n(c1)C=CC=N2)CCc1c[nH]nc1
-6.23,O=C([O-])CCc1oc(-c2ccc(OCC)cc2)cn1
-6.23,O=C(Nc1oc(-c2oncc2)nn1)C=1C(=O)Oc2c(cccc2)C=1
-6.23,O=C([O-])CN(C(=O)c1ccc(C)cc1)CCc1ccccc1
-6.23,ClCCN(CCCl)c1ccc(C=CCC(=O)[O-])cc1
-6.23,S(=O)(=O)(N(C(CC(=O)[O-])c1ccc(OC)cc1)C)c1ccccc1
-6.23,O=C(NCCc1nc(-c2ccccc2)on1)C=1C(=O)NC(C)=CC=1C
-6.23,S=C1N(CC(=O)[O-])C(=O)C(=Cc2cc(C(F)(F)F)ccc2)S1
-6.23,Fc1cc(CNc2ncnc3sc(C(=O)[O-])c(C)c23)ccc1
-6.23,O=C([O-])CN1C(=O)C2C(C(c3cc4c(cc3)CCCC4)=N1)C2
-6.23,FC1(C(=O)[O-])CN(C(=O)c2cc(-c3cocc3)ccc2)CC1
-6.23,O=C([O-])C1N(C(=O)C2OCCN(Cc3ccccc3)C2)CCC1
-6.23,O=C([O-])c1nc(N=NC2c3c(C(O)=C2)cccc3)sc1
-6.23,O=C([O-])C(C)n1ncc(-c2ccc(C(C#N)(C)C)cc2)c1
-6.23,O=C([O-])c1nc(C=Cc2cc(OC)cc(OC)c2)c(C#N)cc1
-6.23,O=C([O-])CN(C(=O)C1C(c2c(C)cccc2)C1)C1CCOCC1
-6.23,Fc1ccc(-n2c(C=C3C(=O)N(CC(=O)[O-])C(=O)S3)ccc2)cc1
-6.23,S(=O)(=O)(NCc1n(C)cnn1)c1cc2OCCCOc2cc1
-6.23,O=[N+]([O-])c1c2C(=O)N(CNc3ccc(C)cc3)C(=O)c2ccc1
-6.23,O=C(OC)c1cc(NC(=O)c2c(C)cc(C)cc2)cc(C(=O)OC)c1
-6.23,O=C(N(CC1=NC(=O)c2sccc2N1)C)C1CN(C(C)C)C(=O)C1
-6.23,Fc1cc2NC(=O)C=C(C(=O)N3CC(C(=O)[O-])OCC3)c2cc1
-6.23,Clc1c(C)ccc(N2C(=O)c3c(C(C(=O)[O-])=N2)cccc3)c1
-6.23,Fc1ccc(-c2nc(CN3CC(C(=O)[O-])COCC3)sc2)cc1
-6.23,Fc1c(F)cccc1OC(C(=O)N1CC[NH+](C(C(=O)[O-])C)CC1)C
-6.23,O=C(NC(C)c1ccccc1)c1nnn(-c2ccc(C)cc2)c1
-6.23,O=C([O-])C([NH+](CCC[NH+]1CCOCC1)C)c1c(C)cc(C)cc1
-6.23,S(CCc1nn(CC(=O)[O-])c(C2COCC2)n1)C
-6.23,Clc1ccc(CNc2c(-c3nnn[n-]3)cc(OC)c(OC)c2)cc1
-6.23,O=C([O-])c1n(C)nc(C(=O)N2c3c(cccc3)CCC2)c1
-6.23,O=C([O-])CN1C(=O)c2n(nc(-c3ccccc3)c2)C=N1
-6.23,O=C(Nc1[nH]c(-c2sc(C)cc2)nn1)C=1C(=O)C=C(C)NC=1
-6.23,O=C(NCCCO)C(Oc1cc2OC(=O)C3=C(c2cc1)CCCC3)C
-6.23,O=C([O-])c1c2c(C)[nH]nc2[nH+]c(C=Cc2nnn(C(C)(C)C)c2)c1
-6.23,Clc1cc2[nH]cc(CC(=O)N3CC(C(=O)[O-])CCC3)c2cc1
-6.23,O=C(NCCNc1cnccc1)C1=Nc2n(C(C(C)C)=C1)ncn2
-6.23,O=C(Nc1ccc(OC)cc1)Cc1c(O)nc2n1-c1c(N2)cccc1
-6.23,S(=O)(=O)(NC1CC[NH+](C(C(=O)[O-])C)CC1)c1ccc(F)cc1
-6.23,O=C([O-])c1c(-n2cc(CNc3ncccc3)nc2)cccc1
-6.23,O=C([O-])c1c(O)ccc(N=Cc2n(-c3ccc(O)cc3)ccc2)c1
-6.23,O=C(Nc1c(C)cccn1)Cc1noc(-c2ccc(OC)cc2)c1
-6.23,Clc1c(CC2(C(=O)[O-])CCN(c3ncccn3)CC2)cccc1
-6.23,O=C(Nc1nn2C(=O)CC(C)=Nc2n1)Cc1ccc(OC)cc1
-6.23,Brc1c(NC(=O)CCC(=O)[O-])ncc(C)c1
-6.23,O=C([O-])C1N(Cc2ccccc2)C(=O)Cc2c1cccc2
-6.23,Clc1c(C(=O)NC)cc2nc(C(=O)[O-])n(CC)c2c1
-6.23,O=C([O-])c1c(N2CC[NH+](C)CC2)nn(-c2cc(C)cc(C)c2)n1
-6.23,O=C(Nc1c(C)cccn1)C1CN(c2nnc3c(c2)CCC3)CCC1
-6.23,Fc1ccc(OCCCN2Cc3n(nc(CCC(=O)[O-])c3)CC2)cc1
-6.23,Clc1cc(C(=O)N2CCCC2)c(NCc2n(CCC)nnn2)cc1
-6.23,O=[N+]([O-])c1c(OCC(=O)N2Cc3c(scc3)CC2)ncc(C)c1
-6.23,O=C([O-])c1c(-c2cnc(C[NH+]3CCOCCC3)cc2)cccc1
-6.23,O=C(NCC(C)C)CCC1=NS(=O)(=O)c2c(N1)cccc2
-6.23,O=C(N1C(C(=O)[O-])CC2C1CCCC2)c1cc(C)ccc1
-6.23,Clc1c(CN2C(=O)N(CC(=O)[O-])C(=O)C2=O)cccc1
-6.23,O=C(NCCc1n(CC)cnn1)c1c(C)c2c(o1)ccc(CCC)c2
-6.23,S(CC(=O)Nc1ccc(N(C)C)cc1)c1nc([O-])c(C)nn1
-6.23,O=C([O-])CC(N1C=C(C(=O)OC)C2=NNC(=O)C2=C1)c1cscc1
-6.23,Fc1cc2nc(NC(=O)CCc3[nH]cnn3)n(CC)c2cc1
-6.23,O=C([O-])C1(CC2CC2)C[NH+](Cc2ncccn2)CCC1
-6.23,FC1(F)CCC(C(=O)NCc2sc(C(=O)[O-])cc2)CC1
-6.23,S(CC(=O)[O-])c1n(CC=C)c(-c2ccccc2)nn1
-6.23,S=C1N(Cc2ccccc2)C(=O)CN1CC[NH2+]CC(=O)[O-]
-6.23,S(=O)(=O)(N1CC(COc2ccccc2)CCC1)c1ncn(CC)c1
-6.23,C(n1nnnc1)(c1[nH]c(-c2ccccc2)nn1)c1ccccc1
-6.23,Fc1c(C=CC(=O)N2C(C(=O)[O-])CCCC2)cccc1
-6.23,O=C(NCc1ccccc1)C=1C(=O)Oc2c(OCC)cccc2C=1
-6.23,O=C([O-])c1oc(CNC(=O)c2n[nH]c3c2cccc3)cc1
-6.23,S(CC(=O)[O-])c1n(-c2ccc(C(C)C)cc2)nnn1
-6.23,Fc1ccc(C(=O)Nc2nn3C(=O)CC(CCC)=Nc3n2)cc1
-6.23,S(=O)(=O)(NC(C(=O)[O-])CCC)c1cc(F)c(OC)cc1
-6.23,O=C1c2c(NC(c3nnn(Cc4n(CCC)cnn4)c3)=C1)cccc2
-6.23,O=C(Nc1c(C#N)c(C)c(C)o1)CN1Cc2n(c(C)nn2)CC1
-6.23,O=C([O-])CC1(CC(=O)Nc2c(C#N)ccs2)CCCCC1
-6.23,Fc1c(C(NC(=O)CN2C(=O)c3c(C2=O)cccc3)C)ccc(F)c1
-6.23,O=C(NC1C(C(=O)[O-])CCCCC1)C(=CCC)C
-6.23,O=C([O-])C=Cc1cc(OC)c(OCc2ccccc2)cc1
-6.23,Clc1ccc(-c2c(C(=O)[O-])c(N3CCC(OC)CC3)no2)cc1
-6.23,S(=O)([O-])(=Nc1c(C)ccc(C)c1)c1c(C)ccc(C(=O)[O-])c1
-6.23,O=[N+]([O-])c1cc(C(=O)Nc2c(C)c(C(=O)[O-])ccc2)ccc1
-6.23,O=C(NN1C(=O)c2c(sc(CC)c2)N=C1)c1cc(N(C)C)ccc1
-6.23,O=C([O-])CCn1c2c(c(CC3(C)OCCO3)c1)cccc2
-6.23,O=C([O-])CCc1oc(-c2cc(OC)c(OC)cc2)nn1
-6.23,Fc1cc(Nc2nc(C)nc(N3CC(C(=O)[O-])CCC3)c2)ccc1
-6.23,Fc1c(-c2sc(C(=O)N3CC(C(=O)[O-])CC3)cc2)cccc1
-6.23,O=C([O-])CC(C(=O)C)Cc1c(OC)ccc(OC)c1
-6.23,Fc1ccc(Cn2c(C(=O)[O-])cc(-c3ccccc3)n2)cc1
-6.23,Brc1ccc(CCC(=O)NC(C(=O)[O-])C)cc1
-6.23,Fc1c(-n2ncc(C[NH+]3C(CC(=O)[O-])COCC3)c2)cccc1
-6.23,O=[N+]([O-])c1cc(NC(=O)c2oc3c(c2)cc(OC)cc3)c(O)cc1
-6.23,O=C([O-])c1c(-n2cc(CNc3scc(C)n3)nc2)cccc1
-6.23,O=C([O-])Cc1c2c(n(Cc3ccccc3)c1)cccc2
-6.23,O=[N+]([O-])c1cc(Nc2scc(C(=O)[O-])n2)ccc1
-6.23,S=C1N(CCNC(=O)c2noc(C3CC3)c2)C(C(C)C)=NN1
-6.23,Clc1c(C(=O)[O-])cc(NN=C(C)c2cc[nH+]cc2)cc1
-6.23,O=C([O-])C(Nc1cc(OC)ccc1)c1ccc(C)cc1
-6.23,Clc1c(-c2onc(CN3C(=O)N=C([O-])C([N+](=O)[O-])=C3)n2)cccc1
-6.23,[O-]c1c(-c2ccccc2)nnc(Nc2cc3[nH]ncc3cc2)n1
-6.23,S(=O)([O-])(=C)N1CC2(C(=O)[O-])C(C1)CN(c1c(C)ncc(C)n1)C2
-6.23,C(Cn1nnc(-c2sccn2)c1)Cn1c2c(cc1)cccc2
-6.23,S(=O)(=O)(N(C)c1n(C)ncc1C(=O)[O-])c1ccc(C)cc1
-6.23,Clc1c(CC(=O)N2CC(CC(=O)[O-])C(c3[nH]nnc3)C2)cccc1
-6.23,O=C([O-])Cc1ccc(OCC(=O)NCC2CCCCC2)cc1
-6.23,O=[N+]([O-])c1cc(C(=O)[O-])c(COc2c(OC)cccc2)cc1
-6.23,O=[N+]([O-])c1c(-n2nc(C(=O)Nc3[nH]c(C)cn3)cc2)cccc1
-6.23,O=C(CN1C(=O)c2c(cccc2)C=N1)N1CCC(n2cnnc2)CC1
-6.23,O=C(Nc1sc(C)nn1)Cc1c2c(ccc1)cccc2
-6.23,O=C(NCc1n2c(nn1)CCC2)c1cc2c(cc1)CCC2
-6.23,O=C([O-])CCCN1C(=O)C([O-])=C(C(=O)C)C1c1ccc(OC)cc1
-6.23,Clc1ccc(N2C(=O)C(=Cc3c([O-])cc(O)cc3)C(O)=N2)cc1
-6.23,O=C([O-])CCC=1n2nc(-c3cnccc3)nc2-c2c(N=1)cccc2
-6.23,Clc1cc(-c2[nH]c(SC(C(=O)[O-])C)nn2)ccc1
-6.23,O=C([O-])C(NC(=O)N1CC(Oc2c(CC)cccc2)C1)CC
-6.23,O=C(Nc1cnc(N2C(=O)N(c3ccccc3)CC2)cc1)CCC
-6.23,S(=O)(=O)(NCc1onc(-c2cc(C)ccc2)n1)c1ccc(F)cc1
-6.23,Clc1cc(CCC(=O)NCCN2C(=O)C=C(OC)C=C2C)ccc1
-6.23,O=C([O-])CN1C(=O)C(=Cc2n(-c3ccc(O)cc3)ccc2)SC1=O
-6.23,S(CC(=O)N1CC(C(=O)[O-])[NH2+]CC1)Cc1cc(C)cc(C)c1
-6.23,O=C([O-])c1c(C[NH+]2CC(CO)(CC=C)CCC2)cccc1
-6.23,Fc1c(F)ccc(Nc2nc(NCC(=O)[O-])nc(C3CC3)c2)c1
-6.23,S(CCOc1ccc(OC(CC)C)cc1)C1=NC(=O)C=C(C)N1
-6.23,S(=O)(=O)(Cc1cc(C#N)ccc1)N1CC(C(=O)[O-])CC1
-6.23,O=[N+]([O-])c1ccc(C(=O)CC2CC(C(=O)[O-])CC2)cc1
-6.23,Clc1cc(CC(Oc2cc(OC)ccc2)C(=O)[O-])c(OC)cc1
-6.23,S(CC(=O)Nc1cc(C(F)(F)F)ccc1)c1nc([O-])c(C)nn1
-6.23,O=C([O-])c1[nH]c(C)c(-c2ccc(C(C)[NH+]3CCOCC3)cc2)c1
-6.23,O=C(NCc1n2c(nn1)CCCCC2)Nc1cc2OC(=O)Nc2cc1
-6.23,Clc1ccc(OCC(=O)Nc2ccc(CC(=O)[O-])cc2)cc1
-6.23,O=C(Nc1cc(-n2nnnc2)ccc1)c1c(C)ccs1
-6.23,O=C(N1CC(C(=O)[O-])C[NH+](C2CCOCC2)CC1)c1nonc1
-6.23,O=C([O-])c1c(C(=O)NCCc2n(C(C)C)cnn2)nc[nH]1
-6.23,O=C([O-])c1c(-c2ccc(CN3CC(=O)NCC3)cc2)cccc1
-6.23,Clc1cc(C2C(C(=O)N3CC(CC(=O)[O-])OCC3)C2)ccc1
-6.23,O=C([O-])c1c2c(ccc1)CCN(C(=O)c1c(C)ncs1)C2
-6.23,S(=O)(=O)(CC)C1C(C(=O)[O-])(CO)C1c1ccc(CC)cc1
-6.23,S(=O)([O-])(=Nc1c(C(=O)C)cc(O)cc1)c1cc([N+](=O)[O-])ccc1
-6.23,O=C([O-])c1c(O)ccc(C[NH+]2CC(O)(C[NH+](C)C)CC2)c1
-6.23,O=C([O-])c1oc(CNC(=O)C2C(C)Oc3c(O2)cccc3)cc1
-6.23,O=C(NCC1(C)ON=C(C)C1)c1noc(CC(C)C)c1
-6.23,O=C(NC(C)c1nnn[n-]1)CCc1cc(C)cc(C)c1
-6.23,O=C([O-])c1c(C)nc(C(NC(=O)C2CC=CC2)C)s1
-6.23,O=C([O-])C(NC(=O)CCc1n(C)ccc1)c1ccccc1
-6.23,Fc1c(C(=O)Nc2cc(-n3nnnc3)c(OC)cc2)cccc1
-6.23,S(=O)([O-])(=Nc1c(C(=O)O)cc(C)cc1)c1cc(C(=O)C)ccc1
-6.23,O=C(CC(C)c1ccc(OC)cc1)N1CC(C(=O)[O-])CC1
-6.23,O(C)C12C([NH+](CCc3nnn[n-]3)CC1)CC(Oc1ncccc1)CC2
-6.23,O=C([O-])CCc1nn2C(c3ccc(CC)cc3)=C(C)Sc2n1
-6.23,O=C([O-])c1c(-c2ccc(C[NH+]3CC(O)CCC3)cc2)cccc1
-6.23,O=C([O-])Cn1c(C)c(-c2ccc(C([NH+](C)C)C)cc2)cn1
-6.23,Fc1cc(OC2(C(=O)[O-])CCN(Cc3n(C)cc[nH+]3)CC2)ccc1
-6.23,S(CC(=O)NC(=O)Nc1c(F)cccc1)c1n(C)c(C2CC2)nn1
-6.23,O=C(NCCOc1ccccc1)C[NH+]1CC(C(=O)[O-])CCC1
-6.23,O=C(NN=C1N=C(OC)CC(C)=N1)C1C(c2sc(C)cc2)C1
-6.23,O=C(NCCc1onc(C)c1)CCN1C(=O)c2c(N=C1)cccc2
-6.23,O=C([O-])COc1c(OC)cc(C=Nc2ccc(OCC)cc2)cc1
-6.23,O=C([O-])C(C)(C)c1c(N2CCOCC2)nc(N2CC[NH+](C)CC2)nc1
-6.23,O=C([O-])CC(NC(=O)c1n(C)c(C)cc1)c1ccc(OC)cc1
-6.23,Clc1n(C)cnc1S(=O)(=O)NCC(C)c1ccccc1
-6.23,S=C1N(CCc2ccccc2)C(=O)C(C(=O)[O-])=CN1
-6.23,S(=O)(=O)(NC1CN(C(=O)Cc2c3c([nH]c2)cccc3)CCC1)C
-6.23,S(=O)(=O)(N(CC(=O)[O-])c1ccc(CC)cc1)c1ccc(OC)cc1
-6.23,O=C([O-])CCc1onc(C2Oc3c(OC2)cccc3)n1
-6.23,O=C([O-])c1cc(N=NCc2ccc(-n3cncc3)cc2)ccc1
-6.23,Clc1ccc(CNc2c(-c3nnn[n-]3)cc(OC)c(OC)c2)cc1
-6.23,Clc1cc(C(=O)NCCCc2nnn[n-]2)[nH]c1
-6.23,O=C([O-])C=1C(=O)N(c2ccc(OC)cc2)N=C(C)C=1
-6.23,FC(F)(F)OC(F)C(F)(F)Oc1ccc(CC(=O)[O-])cc1
-6.23,O=[N+]([O-])c1ccc(N2C(=O)c3nnn(CC(=O)OCC)c3C2O)cc1
-6.23,S=C1N(C(C(=O)[O-])C)C(=O)C(=Cc2ccccc2)S1
-6.23,Fc1ccc(OC2(C(=O)[O-])CCN(C(=O)c3c(C)cco3)CC2)cc1
-6.23,Fc1c(F)cccc1CN(C(=O)C1OCCC1)CCC(=O)[O-]
-6.23,O=C([O-])c1c(C2C[NH+](CC(C)(C)N3CCOCC3)CC2)cccc1
-6.23,S(=O)(=O)(CCCCC#N)Cc1n(-c2ccccc2)nnn1
-6.23,S(=O)(=O)(C)c1c(C)ccc(NC(=O)NC2Cc3[nH]ncc3CC2)c1
-6.23,O=C([O-])CN1C(=O)C(=O)C(C(=O)C)C1c1ccc(OC)cc1
-6.23,O=C([O-])CCCN(C(=O)C1C(C2CC2)C1)Cc1ccccc1
-6.23,O=C([O-])CN1C(=O)C(=Cc2c(OC)c(C)c(OC)cc2)SC1=O
-6.23,Fc1c(F)cccc1CCC(=O)N1C(CC(=O)[O-])COCC1
-6.23,O=C(NCc1n(-c2ccccc2)cnn1)NC1CS(=O)(=O)CC1
